comment,cid,author,videoId,pageUrl,commentsCount,title
What it signals in my mind is simply THEY are having a hard time holding the world economy together. UBI will start soon.,UgyhsKZB1X_5U7APagd4AaABAg,@lenr7068,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
what if the electricity goes down,UgytLBglbk4QzXj5Wj94AaABAg,@brookstorm9789,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Uni coin will still have to run on the rails of XRP etc.,UgzgWykTyh-6N5ymFWZ4AaABAg,@stevolanddownunder3549,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"Who's in charge of it?   Who implements the rules n regulations?     Where's the hq?
Are Russia, Iran, Syria, north Korea in this system?   Can USA still implements sanctions thru this system?",UgySUm0TlVBydIYjemZ4AaABAg,@sunnychew905,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
nuclear missile launched,Ugzi32aw9hpRAgwbyYN4AaABAg,@oliverli9630,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"Please read the 13th Chapter of the book of Revelation. Especially verses 16-18: ""He required everyone—great and small, rich and poor, slave and free—to be tattooed with a certain mark on the right hand or on the forehead. And no one could get a job or even buy in any store without the permit of that mark, which was either the name of the Beast (the final Antichrist) or the code number of his name. Here is a puzzle that calls for careful thought to solve it. Let those who are able, interpret this code: the numerical values of the letters in his name add to 666."" 
 The CBDC, being programmable, is the perfect vehicle for the soon coming global leader to use to control everything that is bought or sold. The only way out of his demonic system is through salvation which can only be had through the Lord Jesus Christ. He will fix ALL this! God bless all who read this. 🙏",UgyAufkZl-s4mN1BjrF4AaABAg,@thomasb4235,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
There will be no CBDC as long as people still own guns.,Ugz3Gb9peRAuB6DgUmZ4AaABAg,@jmb-cm7mr,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"With all accuracy, the beginning of the end.",Ugz_tMurSQYntKjRPbN4AaABAg,@derekbeattie9156,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"Russia's central bank finamcial platform runs on BTC, so that's a slap on the face towards these fsscists. Do not panic, they're (FEDl the ones panicking",Ugzstc9X1uIQxbcuJFp4AaABAg,@simplemind7,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"No surprises, the planning behind this has been in the pipeline for a long time, they are masters of distraction above all else, control of the masses is the long cherished dream of the caba",UgyVAsu0kgHDclNjyX14AaABAg,@owenbruce4120,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Amen brother!!!!!!!,UgyAufkZl-s4mN1BjrF4AaABAg.9pMLJIOJMg49pN0_Wfwaj-,@mannanguglani,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Agree. It’s fitting together. Facial scanning for payment is even here now. Wake up call!,UgyAufkZl-s4mN1BjrF4AaABAg.9pMLJIOJMg49pMQX0ZuPcB,@krisjustin3884,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
ONE PHYSICAL COIN,UgytLBglbk4QzXj5Wj94AaABAg.9pMK3cC9oZw9pN2VANOKKj,@thelordlondonbrown8491,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Her or the title? 😂,UgyQOi3IEiBkviRAWrZ4AaABAg.9pMJFtQgdBd9pMQff_u4fI,@krisjustin3884,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
No. You have to listen to the video instead of posting junk comments.,UgyQOi3IEiBkviRAWrZ4AaABAg.9pMJFtQgdBd9pMKv40QjsE,@lucdubois3927,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"Please, read the Bible. This can't be stopped. The Book of Revelation will tell you what's to come. God made this world, God's in control. With King Jesus all things are possible. Get to know our world-read the Bible. Perhaps a Bible study. Not intending to upset or anger anyone, the book is worth reading.",Ugz_KuHyiGv0Vjesfc14AaABAg.9pMJ2y-0t7z9pMQ0y8sDbx,@Jerkasoid,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"Let this play out and have no fear.  It's the 4th Turning, not the end of the world.",UgwZg4uZE8jKV9ZUhpF4AaABAg,@MichaelSmith-rm2ut,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Couldn't imagine that they have proceeded this far with CBDCs to invent a global CBDC This is evil.Whoever controls it controls world population.Such an idea is devil's work.,Ugw8Uej6_mZ18UGfU3B4AaABAg,@middleages488,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"Is it true, One World Currency, One World Government, One World leader, rapture of the Church etc.?",Ugw7naEB2HnPZ9XlafV4AaABAg,@mistersir8342,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Revelation 13:16-18 will be coming to pass soon. Get saved today!,UgxZaE1ogInQQeHZRg94AaABAg,@wlonsdale1,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"The world Bank , IMF and swift are the same American weapon.",Ugy7VJmY72QPY0RNuI14AaABAg,@wwjalwys9208,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"such a beautiful sincerely Lady,i will got the gold,from Birch gold,she is 100% correct",UgxzvmMnt3Im2M-BRfB4AaABAg,@jackduras6238,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"ARE WE NOT ""FED-UP"" WITH THE PRIVATE BANKER: FED. RES. BANK?  THE ""WORLD BANK, WEF, IMF, ETC. ARE NOT THE PEOPLE'S AUTHORITY BECAUSE WE DID NOT ELECT THEM AS OUR OFFICIALS, OUR LEADERS.",UgzczEezmJwE30Ka6k54AaABAg,@clabianco1,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Sorry but you seem just a little to cheerful about the unicoin cbdc. This is NOT good news.,UgyyucUaXISJB1haL3B4AaABAg,@Farkas1111,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"With all due respect, you are wrong.  The IMF stated over 10 days ago, that they (the IMF) are NOT associated with the Unicoin.

You really should do a better job with your research.  Darrell Hubbard is just a guy that created a company, that has the word “Authority” in it’s name.",UgxcD7ZDLn_imz6J4M54AaABAg,@dannyallen4357,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Thank you Lena - superb coverage,UgyJHW5HfgP_W0lGOLd4AaABAg,@bryang949,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
The reason it is moving so fast is because the antichrist has to have this in place in order to seize control. Jesus Christ is the only way! Read Revelation.,UgwAhLYm0M0IBkWWGH94AaABAg,@Neon806,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Dollar collapsing .... No measure can stop that....? No monopoly.... Brics... Counter....,UgwPPLlGOMPivtB3n094AaABAg,@ashokkumarchakaravarthy471,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Another crop of money changer bastiges planted. You can't have a new universal currency without an exchange into local fiat. That's a bastardized currency if there ever was one. A problem in search of corruption.,UgwwO2Z1IIy1KK1CduF4AaABAg,@HuFlungDung2,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Promise...???,Ugy8mlk3Ohp1cR14iAl4AaABAg,@pareshpaul001,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Thank you for keeping us updated. It's scary...,UgwCVcSgGF09NuS4kJV4AaABAg,@MarinaReznik,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
If this is the time for Revelation to happen it can’t be stopped. The ONLY ONE who can and will stop the Beast and Anti christ is the LORD JESUS CHRIST.  Better read and believe your BIBLE people!!! Get Ready!!!,Ugyxta_TZ0sz3-j_q4l4AaABAg,@Edwin-pw7cu,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
NO TO CENTRALIZED “PROGRAMMABLE” CURRENCY… NO TO CBDCs. ❌🙅🏻‍♂️👎,UgxoOvlSsO36a1biiml4AaABAg,@tw106,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
I hope it all goes digital and we get a solar flare to wipe it all out,UgwSvA9CLGVGsnc-VWF4AaABAg,@tmadden4951,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"I'm pretty sure the us constitution doesn't recognize digital currency. Silver and gold backed money was the standard , not a bunch of electrical impulses in a machine controlled by tyrants.",Ugx2fFKFCwDkA6LsmIh4AaABAg,@billybell6950,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Thank you for staying on top of it for us.,UgzczGI54yqqytSh_9x4AaABAg,@TheSkyhightribe,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"""...what a wonderful.,wonderful...world this would be"". ~ Sam Cooke",UgwSvA9CLGVGsnc-VWF4AaABAg.9pMGkbgio7Q9pPt8IaEbQB,@guyinthesky6696,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"Apparently 2024 now, so yeah… there is that too 😣",UgwSvA9CLGVGsnc-VWF4AaABAg.9pMGkbgio7Q9pP-JzV0iTA,@murderessmarbie,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"WEH, weh, weh.  That is really funny, dued! 😂  a good one.",UgwSvA9CLGVGsnc-VWF4AaABAg.9pMGkbgio7Q9pNJ5ikjHyF,@rebeccasoto2240,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
" @rebeccasoto2240  How am I wrong?  The IMF stated that they were NOT associated with Unicoin.  If you know something that I do not know, please share it with everyone.",UgxcD7ZDLn_imz6J4M54AaABAg.9pMFZbhDZr09pNRumfC6mO,@dannyallen4357,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Wrong,UgxcD7ZDLn_imz6J4M54AaABAg.9pMFZbhDZr09pNQDzgHTzA,@rebeccasoto2240,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
You would have to be blind if you can’t see this connection now. Wake up call!,Ugw7naEB2HnPZ9XlafV4AaABAg.9pMEFnjBVrf9pMQ7qFYW52,@krisjustin3884,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
 @tonygarcia4827  The explanation would be daunting to type here...there are numerous YouTube vids on the subject.,UgwZg4uZE8jKV9ZUhpF4AaABAg.9pMDgQwVm5M9pOABUWgUSf,@guyinthesky6696,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Can you please explain by the 4th Turning?,UgwZg4uZE8jKV9ZUhpF4AaABAg.9pMDgQwVm5M9pMkE7-IdfB,@tonygarcia4827,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
We need to stand as ONE against CBDC,UgzximEZEOyhYW4b9EV4AaABAg,@michellehnatiw5439,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"Today 5-5-23 the abomination pf desolation claimed prince guy Charles of Wales supposedly was coordinated for whatever they want to make his grey head self to be, some satanic SUNday churchianty reader.  
LOL, Tell him I Obey The Christ AKA Yehoshua HaMashiach, Obey Torah and Charles, his failed new funded debenture of sorts, is totally laughable clumsy at best and Weaker then USA criminal that claims to be president , In which I DO NOT whatsoever validate him, Absolutely NOT!",UgwztT9VbK3VeJU5AOd4AaABAg,@yafois988,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Reminds me of the rise of hilter.,Ugyh5QsQuvAl7HcDgid4AaABAg,@robertolson7304,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Gold is a world currency,Ugy2Wm5vXszrkU6Ya4h4AaABAg,@michaeljohn4667,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
VERY GOOD & useful video,UgwPe-btgyx6CkgafUZ4AaABAg,@vickVIDEOs3682,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
Don't say China copied. From you,Ugy7fnTTU1t4FuEKNpJ4AaABAg,@elvinmari251,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
So its their way to counter the BRICS?,UgyrhHcmFj-zqM_UlUl4AaABAg,@sphinx11982,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"I think this is a sign of the times, but we shall see what the future holds for us. Thank you for bringing out this information to the public 🙏🏽 God bless.",UgzUSDIndpVa7d2JWzd4AaABAg,@Brujo2016,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
"They are herding the sheep in from the open fields into they're permanent stalls under the guise of ""for the good of all mankind"" and the deceit of Climate emergency.
But the ""good"" and ""better"" only applies to them in high position at the common man and woman's sacrifice. 
Man kind can not help but to resort to totalitarian tyranny when he is in the lead position.
It is the human nature they/we can not resist nor are strong enough. Only God and wisdom can help mankind to resist.
 Expect in most of your lifetimes where..
""Man will not be able to buy or sell without the mark of the beast upon him. He who have wisdom calculate the number of the beast for it is the number of man.
And the number is six hundred and sixty six""",UgyRsR-JpwQfG2i16R14AaABAg,@merseybeat1963,n-pQjhh70G8,https://www.youtube.com/watch?v=n-pQjhh70G8,1742,🔴 GET READY: CBDC Has Been LAUNCHED by the World Bank and the IMF
